CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,LATITUDE,LONGITUDE,LAT_LON,PATROL_BORO,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,:@COMPUTED_REGION_EFSH_H5XI,:@COMPUTED_REGION_F5DN_YRER,:@COMPUTED_REGION_YEJI_BK3Q,:@COMPUTED_REGION_92FQ_4B7Q,:@COMPUTED_REGION_SBQJ_ENIH,CMPLNT_TO_DT,CMPLNT_TO_TM,PARKS_NM,TRANSIT_DISTRICT,STATION_NAME,Year
440687691,2012-09-09,20:00:00,90,2012-09-10,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,NA,993961,199651,,,,40.714675505,-73.964971473,"{'latitude': '40.714675505', 'longitude': '-73.964971473'}",PATROL BORO BKLYN NORTH,25-44,WHITE,M,17613,36,2,38,56,2012-09-10,09:53:00,NA,,,2012.0
413313283,2012-10-08,13:00:00,105,2012-10-10,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1053212,197967,18-24,WHITE HISPANIC,M,40.709789912,-73.751256393,"{'latitude': '40.709789912', 'longitude': '-73.751256393'}",PATROL BORO QUEENS SOUTH,18-24,WHITE HISPANIC,F,24338,63,3,6,63,2012-10-10,12:30:00,NA,,,2012.0
797261121,2012-05-26,12:00:00,109,2012-08-01,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1027932,224387,,,,40.782466995,-73.842269185,"{'latitude': '40.782466995', 'longitude': '-73.842269185'}",PATROL BORO QUEENS NORTH,45-64,UNKNOWN,M,14191,22,3,20,67,2012-07-01,12:00:00,NA,,,2012.0
670989587,2012-11-13,15:20:00,50,2012-11-14,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1014461,261192,,UNKNOWN,U,40.883542363,-73.890746092,"{'latitude': '40.883542363', 'longitude': '-73.890746092'}",PATROL BORO BRONX,25-44,UNKNOWN,F,11272,48,5,40,33,2012-11-14,07:20:00,NA,,,2012.0
921638777,2012-08-12,21:05:00,90,2012-08-12,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,997219,197352,,UNKNOWN,M,40.708361121,-73.953223492,"{'latitude': '40.708361121', 'longitude': '-73.953223492'}",PATROL BORO BKLYN NORTH,18-24,WHITE HISPANIC,M,17613,36,2,30,56,2012-08-12,21:08:00,NA,,,2012.0
998255587,2012-05-02,20:30:00,49,2012-05-04,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,1024972,246267,,,,40.842535558,-73.852824751,"{'latitude': '40.842535558', 'longitude': '-73.852824751'}",PATROL BORO BRONX,,UNKNOWN,E,11270,59,5,12,32,2012-05-02,20:35:00,NA,,,2012.0
939131357,2012-09-27,18:30:00,68,2012-09-28,109,GRAND LARCENY,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,NA,978595,169960,,,,40.633183897,-74.020375512,"{'latitude': '40.633183897', 'longitude': '-74.020375512'}",PATROL BORO BKLYN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,18180,10,2,44,41,2012-09-28,08:50:00,NA,,,2012.0
574340319,2012-06-21,09:30:00,47,2012-06-21,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1026493,267086,18-24,BLACK,F,40.899670116,-73.847196339,"{'latitude': '40.899670116', 'longitude': '-73.847196339'}",PATROL BORO BRONX,25-44,BLACK,M,11275,29,5,2,30,2012-06-21,10:30:00,NA,,,2012.0
616442016,2012-07-03,15:00:00,78,2012-07-10,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,TELECOMM. STORE,N.Y. POLICE DEPT,0,,NA,987981,182966,,,,40.668883566,-73.986552046,"{'latitude': '40.668883566', 'longitude': '-73.986552046'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,17617,14,2,27,50,2012-07-10,13:00:00,NA,,,2012.0
473123449,2012-03-18,05:55:00,47,2012-03-18,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,,NA,1023548,266568,,BLACK,M,40.898261982,-73.857852275,"{'latitude': '40.898261982', 'longitude': '-73.857852275'}",PATROL BORO BRONX,25-44,BLACK,M,11275,29,5,40,30,2012-03-18,06:00:00,NA,,,2012.0
885768356,2012-07-11,16:30:00,52,2012-07-11,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,,N.Y. POLICE DEPT,0,,NA,1018851,259662,,UNKNOWN,U,40.879326873,-73.874877975,"{'latitude': '40.879326873', 'longitude': '-73.874877975'}",PATROL BORO BRONX,25-44,BLACK,F,11605,24,5,40,34,2012-07-11,16:30:00,NA,,,2012.0
403142768,2012-03-03,17:30:00,7,2012-03-09,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,POLICE DEPT NYC,69,,NA,989138,201443,45-64,BLACK HISPANIC,M,40.719598095,-73.982367922,"{'latitude': '40.719598095', 'longitude': '-73.982367922'}",PATROL BORO MAN SOUTH,65+,WHITE HISPANIC,F,11723,70,4,50,4,2012-03-08,21:00:00,NA,,,2012.0
455940091,2012-02-18,00:01:00,100,2012-02-23,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1028025,149446,,UNKNOWN,U,40.57677088,-73.842420158,"{'latitude': '40.57677088', 'longitude': '-73.842420158'}",PATROL BORO QUEENS SOUTH,25-44,WHITE,F,20532,51,3,41,58,2012-02-18,23:59:00,NA,,,2012.0
846000802,2012-09-03,14:20:00,84,2012-09-03,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",ATTEMPTED,MISDEMEANOR,BROOKLYN,FRONT OF,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,NA,987640,191257,,,,40.691640621,-73.987777103,"{'latitude': '40.691640621', 'longitude': '-73.987777103'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,16865,68,2,38,54,2012-09-03,14:57:00,NA,,,2012.0
865233544,2012-02-10,14:40:00,46,2012-02-10,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1009921,249702,,,,40.852020197,-73.907208595,"{'latitude': '40.852020197', 'longitude': '-73.907208595'}",PATROL BORO BRONX,<18,BLACK HISPANIC,F,10931,6,5,29,29,2012-02-10,14:40:00,NA,,,2012.0
732724252,2012-09-01,02:00:00,69,2012-09-01,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1008090,173144,,BLACK,M,40.641893023,-73.914098468,"{'latitude': '40.641893023', 'longitude': '-73.914098468'}",PATROL BORO BKLYN SOUTH,25-44,BLACK,F,13827,5,2,8,42,2012-09-01,05:39:00,NA,,,2012.0
252383497,2012-03-12,13:00:00,104,2012-03-22,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1016128,194634,25-44,WHITE,M,40.700852937,-73.885033443,"{'latitude': '40.700852937', 'longitude': '-73.885033443'}",PATROL BORO QUEENS NORTH,45-64,WHITE,F,15310,54,3,34,62,2012-03-12,13:05:00,NA,,,2012.0
975894019,2012-03-07,16:10:00,100,2012-03-07,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1036137,153796,,BLACK,M,40.588666978,-73.81318526,"{'latitude': '40.588666978', 'longitude': '-73.81318526'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,F,20531,51,3,41,58,2012-03-07,16:50:00,NA,,,2012.0
917051032,2012-06-03,16:00:00,113,2012-06-03,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1039385,188988,,,,40.68524167,-73.801203512,"{'latitude': '40.68524167', 'longitude': '-73.801203512'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,M,24670,41,3,46,71,2012-06-03,18:00:00,NA,,,2012.0
829988482,2012-12-01,13:30:00,50,2012-12-01,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,MARBLE HILL,34130,1009418,258118,18-24,BLACK HISPANIC,M,40.875121011,-73.908995183,"{'latitude': '40.875121011', 'longitude': '-73.908995183'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,F,11272,48,4,39,33,2012-12-01,13:30:00,NA,,,2012.0
156415873,2012-06-01,13:30:00,104,2012-06-01,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,REAR OF,STREET,N.Y. POLICE DEPT,0,,NA,1017271,202681,,WHITE,M,40.72293583,-73.880871751,"{'latitude': '40.72293583', 'longitude': '-73.880871751'}",PATROL BORO QUEENS NORTH,45-64,WHITE HISPANIC,F,15309,54,3,34,62,2012-06-01,13:40:00,NA,,,2012.0
908902562,2012-09-15,16:54:00,1,2012-09-15,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,983728,201372,,,,40.719404551,-74.001884563,"{'latitude': '40.719404551', 'longitude': '-74.001884563'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,12076,57,4,32,1,2012-09-15,16:55:00,NA,,,2012.0
666951842,2012-01-14,17:30:00,44,2012-01-14,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,CLAREMONT REHAB (GROUP 4),36427,1008151,241893,,,,40.830591745,-73.913634432,"{'latitude': '40.830591745', 'longitude': '-73.913634432'}",PATROL BORO BRONX,,UNKNOWN,E,10934,50,5,42,27,2012-01-14,17:30:00,NA,,,2012.0
811615085,2012-01-24,09:00:00,49,2012-01-24,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,EASTCHESTER GARDENS,34456,1024858,256708,,BLACK,M,40.871193469,-73.853173517,"{'latitude': '40.871193469', 'longitude': '-73.853173517'}",PATROL BORO BRONX,65+,WHITE HISPANIC,F,11607,59,5,2,32,2012-01-24,09:05:00,NA,,,2012.0
958824080,2012-04-09,20:00:00,33,2012-04-09,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,998614,243234,,UNKNOWN,U,40.834293063,-73.948093802,"{'latitude': '40.834293063', 'longitude': '-73.948093802'}",PATROL BORO MAN NORTH,45-64,WHITE,F,13090,47,4,23,21,2012-04-09,23:00:00,NA,,,2012.0
648105526,2012-12-08,00:25:00,71,2012-12-08,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,999878,182848,,,,40.668546676,-73.943666376,"{'latitude': '40.668546676', 'longitude': '-73.943666376'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,17615,17,2,48,44,2012-12-08,00:27:00,NA,,,2012.0
619670919,2012-11-15,22:00:00,72,2012-11-16,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,978228,173475,,,,40.642831581,-74.021700894,"{'latitude': '40.642831581', 'longitude': '-74.021700894'}",PATROL BORO BKLYN SOUTH,45-64,BLACK HISPANIC,F,18180,9,2,7,45,2012-11-16,07:00:00,NA,,,2012.0
666459798,2012-05-13,15:00:00,113,2012-05-15,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,,NA,1049265,185204,,,,40.674788427,-73.765616278,"{'latitude': '40.674788427', 'longitude': '-73.765616278'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,M,24669,41,3,6,71,2012-05-15,17:20:00,NA,,,2012.0
977408959,2012-04-22,14:45:00,63,2012-04-25,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,CHURCH,N.Y. POLICE DEPT,0,,NA,1000013,168064,,BLACK,M,40.62796756,-73.94321428,"{'latitude': '40.62796756', 'longitude': '-73.94321428'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,F,17217,5,2,26,38,2012-04-22,14:50:00,NA,,,2012.0
843276809,2012-08-21,03:20:00,41,2012-08-21,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1014179,239453,,,,40.823876276,-73.891862968,"{'latitude': '40.823876276', 'longitude': '-73.891862968'}",PATROL BORO BRONX,<18,WHITE HISPANIC,F,10937,8,5,43,24,2012-08-21,03:30:00,NA,,,2012.0
444738458,2012-06-09,02:00:00,49,2012-06-09,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1023105,255783,,,,40.86866252,-73.85951726,"{'latitude': '40.86866252', 'longitude': '-73.85951726'}",PATROL BORO BRONX,,UNKNOWN,E,11607,59,5,2,32,2012-06-09,02:08:00,NA,,,2012.0
514039385,2012-10-19,18:00:00,48,2012-10-19,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,,NA,1015785,248203,,,,40.847886892,-73.88601909,"{'latitude': '40.847886892', 'longitude': '-73.88601909'}",PATROL BORO BRONX,25-44,BLACK,M,11269,35,5,22,31,2012-10-19,19:10:00,NA,,,2012.0
572150684,2012-05-04,19:30:00,104,2012-05-07,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1010643,201827,,,,40.720614065,-73.904786881,"{'latitude': '40.720614065', 'longitude': '-73.904786881'}",PATROL BORO QUEENS NORTH,25-44,WHITE,M,14788,54,3,34,62,2012-05-07,20:00:00,NA,,,2012.0
560631710,2012-05-26,16:00:00,43,2012-05-26,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1017906,242176,25-44,WHITE HISPANIC,M,40.831336714,-73.878383049,"{'latitude': '40.831336714', 'longitude': '-73.878383049'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,11610,58,5,31,26,2012-05-26,16:25:00,NA,,,2012.0
618975661,2012-02-04,21:00:00,19,2012-02-05,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,NA,997770,225470,,,,40.785537142,-73.951179568,"{'latitude': '40.785537142', 'longitude': '-73.951179568'}",PATROL BORO MAN NORTH,25-44,WHITE,M,10099,23,4,51,11,2012-02-05,11:00:00,NA,,,2012.0
844883094,2012-10-09,14:10:00,107,2012-10-09,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,,N.Y. POLICE DEPT,0,,NA,1042036,203608,,,,40.72535311,-73.79151949,"{'latitude': '40.72535311', 'longitude': '-73.79151949'}",PATROL BORO QUEENS SOUTH,18-24,WHITE,F,24340,25,3,24,65,2012-10-09,15:30:00,NA,,,2012.0
954644896,2012-10-10,15:30:00,106,2012-10-10,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1035228,181698,,,,40.665257219,-73.816247322,"{'latitude': '40.665257219', 'longitude': '-73.816247322'}",PATROL BORO QUEENS SOUTH,45-64,WHITE,F,24016,62,3,46,64,2012-10-10,16:00:00,NA,,,2012.0
839273245,2012-11-16,10:30:00,106,2012-11-17,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0,,NA,1038910,185075,,WHITE HISPANIC,M,40.674504343,-73.802947931,"{'latitude': '40.674504343', 'longitude': '-73.802947931'}",PATROL BORO QUEENS SOUTH,25-44,WHITE HISPANIC,M,24016,62,3,46,64,2012-11-16,10:45:00,NA,,,2012.0
876262328,2012-04-26,23:45:00,24,2012-04-27,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,NA,992387,228450,,WHITE HISPANIC,M,40.793723038,-73.970614432,"{'latitude': '40.793723038', 'longitude': '-73.970614432'}",PATROL BORO MAN NORTH,45-64,ASIAN / PACIFIC ISLANDER,M,12422,20,4,19,15,2012-04-26,23:50:00,NA,,,2012.0
172346132,2012-09-06,20:00:00,5,2012-09-15,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,986890,202339,45-64,ASIAN / PACIFIC ISLANDER,M,40.722058355,-73.990477261,"{'latitude': '40.722058355', 'longitude': '-73.990477261'}",PATROL BORO MAN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,11723,70,4,32,2,2012-09-06,20:30:00,NA,,,2012.0
636975659,2012-02-27,00:01:00,105,2012-02-27,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1062462,207649,,UNKNOWN,U,40.736287597,-73.717779464,"{'latitude': '40.736287597', 'longitude': '-73.717779464'}",PATROL BORO QUEENS SOUTH,18-24,ASIAN / PACIFIC ISLANDER,M,24335,63,3,16,63,2012-02-27,08:15:00,NA,,,2012.0
453672833,2012-10-25,06:50:00,105,2012-10-25,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1054261,181248,25-44,BLACK,F,40.663892032,-73.747646411,"{'latitude': '40.663892032', 'longitude': '-73.747646411'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,F,15313,63,3,47,63,2012-10-25,06:55:00,NA,,,2012.0
476344262,2012-09-30,21:00:00,41,2012-10-01,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,,NA,1010878,235902,,WHITE HISPANIC,M,40.814140352,-73.903804112,"{'latitude': '40.814140352', 'longitude': '-73.903804112'}",PATROL BORO BRONX,<18,WHITE HISPANIC,M,10933,49,5,35,23,2012-09-30,21:10:00,NA,,,2012.0
366812885,2012-11-04,01:00:00,83,2012-11-04,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1002167,193602,,,,40.698059617,-73.935386507,"{'latitude': '40.698059617', 'longitude': '-73.935386507'}",PATROL BORO BKLYN NORTH,25-44,BLACK,M,17213,42,2,30,53,2012-11-04,08:00:00,NA,,,2012.0
851904050,2012-04-26,22:00:00,73,2012-04-27,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1007533,183955,,,,40.671568322,-73.916068187,"{'latitude': '40.671568322', 'longitude': '-73.916068187'}",PATROL BORO BKLYN NORTH,45-64,BLACK,M,13516,55,2,17,46,2012-04-26,22:10:00,NA,,,2012.0
131692864,2012-11-15,15:20:00,33,2012-11-15,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1001068,246349,,,,40.842838501,-73.939217894,"{'latitude': '40.842838501', 'longitude': '-73.939217894'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,M,13090,47,4,39,21,2012-11-15,15:20:00,NA,,,2012.0
788005658,2012-09-28,18:15:00,71,2012-09-29,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,,NA,1001720,181593,,WHITE,M,40.665098538,-73.937029675,"{'latitude': '40.665098538', 'longitude': '-73.937029675'}",PATROL BORO BKLYN SOUTH,25-44,WHITE HISPANIC,F,17615,17,2,48,44,2012-09-28,18:20:00,NA,,,2012.0
626944543,2012-11-27,15:50:00,48,2012-11-27,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,41665,1017483,245763,,,,40.841183585,-73.879893816,"{'latitude': '40.841183585', 'longitude': '-73.879893816'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,11269,35,5,22,31,2012-11-27,16:05:00,NA,,,2012.0
345902265,2012-08-30,14:30:00,110,2012-08-30,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,NA,1020829,206894,,,,40.73448548,-73.868012689,"{'latitude': '40.73448548', 'longitude': '-73.868012689'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,14784,66,3,5,68,2012-08-30,14:50:00,NA,,,2012.0
912856420,2012-03-14,16:30:00,114,2012-03-14,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,NA,1007817,213417,,,,40.752433721,-73.914941264,"{'latitude': '40.752433721', 'longitude': '-73.914941264'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,16858,39,3,33,72,2012-03-14,17:00:00,NA,,,2012.0
298243477,2012-03-12,01:00:00,69,2012-03-12,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,BAY VIEW,218,1015862,169179,,,,40.630985621,-73.886112123,"{'latitude': '40.630985621', 'longitude': '-73.886112123'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,13827,5,2,8,42,2012-03-12,01:04:00,NA,,,2012.0
391584444,2012-08-09,12:50:00,43,2012-08-09,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1022061,244139,,,,40.836707767,-73.863357612,"{'latitude': '40.836707767', 'longitude': '-73.863357612'}",PATROL BORO BRONX,,UNKNOWN,E,11269,58,5,31,26,2012-08-09,13:00:00,NA,,,2012.0
217963611,2012-08-23,20:00:00,88,2012-08-24,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,991012,193277,,UNKNOWN,U,40.69718312,-73.975615643,"{'latitude': '40.69718312', 'longitude': '-73.975615643'}",PATROL BORO BKLYN NORTH,18-24,WHITE,F,17212,68,2,48,55,2012-08-23,23:00:00,NA,,,2012.0
173580962,2012-08-13,20:00:00,115,2012-08-13,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1014832,215480,,,,40.758074649,-73.889612723,"{'latitude': '40.758074649', 'longitude': '-73.889612723'}",PATROL BORO QUEENS NORTH,45-64,WHITE,F,14781,65,3,5,73,2012-08-13,22:00:00,NA,,,2012.0
980710646,2012-07-25,22:00:00,104,2012-07-26,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,REAR OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1015596,200935,,,,40.718149578,-73.886922764,"{'latitude': '40.718149578', 'longitude': '-73.886922764'}",PATROL BORO QUEENS NORTH,65+,WHITE,F,15309,54,3,34,62,2012-07-25,22:05:00,NA,,,2012.0
