CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,LATITUDE,LONGITUDE,LAT_LON,PATROL_BORO,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,:@COMPUTED_REGION_EFSH_H5XI,:@COMPUTED_REGION_F5DN_YRER,:@COMPUTED_REGION_YEJI_BK3Q,:@COMPUTED_REGION_92FQ_4B7Q,:@COMPUTED_REGION_SBQJ_ENIH,CMPLNT_TO_DT,CMPLNT_TO_TM,PARKS_NM,TRANSIT_DISTRICT,STATION_NAME,Year
982653836,2017-06-05,22:30:00,42,2017-06-06,109,GRAND LARCENY,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,BRONX,OPPOSITE OF,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,EAST 173RD STREET-VYSE AVENUE,784,1015157,243351,UNKNOWN,BLACK,M,40.834571796,-73.888311336,"{'latitude': '40.834571796', 'longitude': '-73.888311336'}",PATROL BORO BRONX,25-44,BLACK HISPANIC,F,11269,34,5,43,25,2017-06-06,07:32:00,,,,2017.0
967450472,2017-02-10,08:25:00,110,2017-02-10,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1017964,206682,25-44,WHITE HISPANIC,F,40.733914977,-73.878351576,"{'latitude': '40.733914977', 'longitude': '-73.878351576'}",PATROL BORO QUEENS NORTH,25-44,WHITE HISPANIC,F,14784,66,3,5,68,2017-02-10,08:35:00,,,,2017.0
356751810,2017-05-28,14:40:00,109,2017-05-28,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1027588,225170,25-44,WHITE HISPANIC,M,40.784617812,-73.843506288,"{'latitude': '40.784617812', 'longitude': '-73.843506288'}",PATROL BORO QUEENS NORTH,25-44,WHITE HISPANIC,F,14191,22,3,20,67,2017-05-28,15:00:00,,,,2017.0
503543577,2017-06-12,14:30:00,111,2017-06-13,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1046958,210580,25-44,WHITE,F,40.74445595,-73.773696853,"{'latitude': '40.74445595', 'longitude': '-73.773696853'}",PATROL BORO QUEENS NORTH,45-64,WHITE,F,14506,26,3,3,69,2017-06-13,11:00:00,,,,2017.0
381434994,2017-04-29,16:00:00,50,2017-05-06,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",ATTEMPTED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1011088,271304,,,,40.911307463,-73.902903698,"{'latitude': '40.911307463', 'longitude': '-73.902903698'}",PATROL BORO BRONX,45-64,BLACK HISPANIC,F,11609,48,5,40,33,2017-05-06,07:15:00,,,,2017.0
570969031,2017-04-05,20:00:00,76,2017-04-08,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,985377,190361,,,,40.689181884,-73.995937632,"{'latitude': '40.689181884', 'longitude': '-73.995937632'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,16865,14,2,27,48,2017-04-08,08:30:00,,,,2017.0
665926109,2017-01-15,01:37:00,77,2017-01-15,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,,NA,1003095,186144,25-44,BLACK,M,40.677587193,-73.932060677,"{'latitude': '40.677587193', 'longitude': '-73.932060677'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,17615,69,2,49,52,2017-01-15,01:40:00,,,,2017.0
166069867,2017-01-07,10:15:00,81,2017-01-07,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1004647,188802,UNKNOWN,UNKNOWN,U,40.684879358,-73.926457301,"{'latitude': '40.684879358', 'longitude': '-73.926457301'}",PATROL BORO BKLYN NORTH,25-44,WHITE,F,13516,69,2,17,52,2017-01-07,19:00:00,,,,2017.0
258546124,2017-12-24,02:36:00,122,2017-12-24,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,942681,142635,<18,BLACK,M,40.558086639,-74.149599701,"{'latitude': '40.558086639', 'longitude': '-74.149599701'}",PATROL BORO STATEN ISLAND,45-64,WHITE,F,10695,15,1,9,76,2017-12-24,02:50:00,,,,2017.0
165678620,2017-06-27,13:00:00,79,2017-06-27,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,,NA,996226,190937,25-44,BLACK,F,40.690754843,-73.956816554,"{'latitude': '40.690754843', 'longitude': '-73.956816554'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,D,17212,69,2,38,51,2017-06-27,13:15:00,,,,2017.0
172791745,2017-07-23,17:05:00,25,2017-07-23,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,1001837,232811,45-64,BLACK,M,40.805679039,-73.936474061,"{'latitude': '40.805679039', 'longitude': '-73.936474061'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,E,13093,7,4,36,16,2017-07-23,17:09:00,,,,2017.0
492889028,2017-08-18,18:40:00,6,2017-08-18,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,NA,986282,207279,UNKNOWN,BLACK,M,40.735617612,-73.992669219,"{'latitude': '40.735617612', 'longitude': '-73.992669219'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,11724,11,4,50,7,2017-08-18,18:45:00,,,,2017.0
309237205,2017-03-24,12:15:00,61,2017-03-24,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,,NA,1002179,150925,UNKNOWN,UNKNOWN,U,40.580920385,-73.935456629,"{'latitude': '40.580920385', 'longitude': '-73.935456629'}",PATROL BORO BKLYN SOUTH,<18,WHITE,F,13826,32,2,15,36,2017-03-24,13:30:00,,,,2017.0
480278729,2017-10-22,00:00:00,49,2017-10-22,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1020649,254200,45-64,WHITE HISPANIC,M,40.864328139,-73.868405762,"{'latitude': '40.864328139', 'longitude': '-73.868405762'}",PATROL BORO BRONX,45-64,WHITE HISPANIC,F,11605,59,5,22,32,2017-10-22,00:30:00,,,,2017.0
100487317,2017-07-26,17:55:00,1,2017-07-26,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,984214,197188,,,,40.707920483,-74.000131294,"{'latitude': '40.707920483', 'longitude': '-74.000131294'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,E,13096,56,4,32,2,2017-07-26,18:00:00,,,,2017.0
955195958,2017-03-17,05:00:00,110,2017-04-01,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1018537,211258,UNKNOWN,UNKNOWN,U,40.746472747,-73.876260706,"{'latitude': '40.746472747', 'longitude': '-73.876260706'}",PATROL BORO QUEENS NORTH,<18,BLACK,F,14784,66,3,5,68,2017-03-17,11:00:00,,,,2017.0
568176278,2017-12-23,13:30:00,13,2017-12-26,107,BURGLARY,214,"BURGLARY,COMMERCIAL,UNKNOWN TI",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,986358,211072,,,,40.746028438,-73.992393794,"{'latitude': '40.746028438', 'longitude': '-73.992393794'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,11722,11,4,10,7,2017-12-26,07:30:00,,,,2017.0
613530742,2017-04-01,18:00:00,9,2017-04-03,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",ATTEMPTED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,988650,202744,UNKNOWN,UNKNOWN,U,40.723169283,-73.984127538,"{'latitude': '40.723169283', 'longitude': '-73.984127538'}",PATROL BORO MAN SOUTH,25-44,WHITE,F,11729,70,4,50,5,2017-04-03,14:00:00,,,,2017.0
103313157,2017-12-18,09:00:00,46,2017-12-18,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BRONX,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,1012539,253107,,,,40.861357899,-73.897730961,"{'latitude': '40.861357899', 'longitude': '-73.897730961'}",PATROL BORO BRONX,45-64,BLACK,M,10936,6,5,22,29,2017-12-18,09:20:00,,11,FORDHAM ROAD,2017.0
899207230,2017-03-16,10:30:00,6,2017-03-16,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,983530,208543,25-44,BLACK,M,40.739087184,-74.002599617,"{'latitude': '40.739087184', 'longitude': '-74.002599617'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,12077,57,4,10,3,2017-03-16,10:45:00,,,,2017.0
588816690,2017-04-22,20:50:00,46,2017-04-23,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,BRONX,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,1009886,250359,18-24,BLACK,M,40.853823567,-73.907332598,"{'latitude': '40.853823567', 'longitude': '-73.907332598'}",PATROL BORO BRONX,25-44,ASIAN / PACIFIC ISLANDER,M,10931,6,5,29,29,2017-04-22,20:51:00,,11,BURNSIDE AVENUE,2017.0
729007066,2017-11-27,19:00:00,115,2017-11-28,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,NA,1020198,213881,,,,40.753665618,-73.870252195,"{'latitude': '40.753665618', 'longitude': '-73.870252195'}",PATROL BORO QUEENS NORTH,45-64,WHITE HISPANIC,F,14510,65,3,21,73,2017-11-28,07:00:00,,,,2017.0
995360651,2017-04-25,14:25:00,111,2017-04-26,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1047910,215985,,,,40.759284456,-73.770210063,"{'latitude': '40.759284456', 'longitude': '-73.770210063'}",PATROL BORO QUEENS NORTH,18-24,WHITE HISPANIC,F,14196,26,3,20,69,2017-04-25,16:30:00,,,,2017.0
138768197,2017-07-25,12:00:00,111,2017-07-29,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1044670,213728,UNKNOWN,UNKNOWN,U,40.75311232,-73.781925615,"{'latitude': '40.75311232', 'longitude': '-73.781925615'}",PATROL BORO QUEENS NORTH,UNKNOWN,UNKNOWN,F,14193,26,3,20,69,2017-07-29,09:18:00,,,,2017.0
854777848,2017-02-01,02:55:00,34,2017-02-01,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,1006041,255411,25-44,WHITE HISPANIC,M,40.86770011,-73.921215047,"{'latitude': '40.86770011', 'longitude': '-73.921215047'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,E,13092,47,4,39,22,2017-02-01,03:01:00,,3,207 ST.-INWOOD,2017.0
910867799,2017-12-07,00:30:00,73,2017-12-07,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,DRY CLEANER/LAUNDRY,N.Y. POLICE DEPT,0,,NA,1008529,180190,,,,40.661231562,-73.912491252,"{'latitude': '40.661231562', 'longitude': '-73.912491252'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,D,17614,55,2,25,46,2017-12-07,17:40:00,,,,2017.0
818503506,2017-02-21,12:00:00,66,2017-02-23,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,986617,171487,UNKNOWN,UNKNOWN,U,40.637376678,-73.99147298,"{'latitude': '40.637376678', 'longitude': '-73.99147298'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,M,17621,2,2,18,39,2017-02-21,16:00:00,,,,2017.0
670899643,2017-10-18,19:35:00,105,2017-10-18,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1054621,191230,18-24,BLACK,M,40.691287403,-73.746244569,"{'latitude': '40.691287403', 'longitude': '-73.746244569'}",PATROL BORO QUEENS SOUTH,UNKNOWN,UNKNOWN,E,15311,41,3,6,71,2017-10-18,19:40:00,,,,2017.0
597344084,2017-08-16,13:05:00,13,2017-08-16,116,SEX CRIMES,596,OBSCENE MATERIAL - UNDER 17 YE,COMPLETED,FELONY,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,988874,207673,25-44,ASIAN / PACIFIC ISLANDER,M,40.73669807,-73.983316026,"{'latitude': '40.73669807', 'longitude': '-73.983316026'}",PATROL BORO MAN SOUTH,25-44,WHITE,F,12073,71,4,50,7,2017-08-16,13:07:00,,4,UNION SQUARE,2017.0
930200550,2017-06-15,09:10:00,110,2017-06-15,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,MARINA/PIER,N.Y. POLICE DEPT,0,,NA,1026084,216284,,,,40.760235343,-73.848992592,"{'latitude': '40.760235343', 'longitude': '-73.848992592'}",PATROL BORO QUEENS NORTH,45-64,ASIAN / PACIFIC ISLANDER,F,,67,3,21,68,2017-06-15,14:15:00,FLUSHING MEADOWS CORONA PARK,,,2017.0
466632215,2017-06-01,08:00:00,107,2017-08-09,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1036790,205267,,,,40.729939364,-73.810433142,"{'latitude': '40.729939364', 'longitude': '-73.810433142'}",PATROL BORO QUEENS SOUTH,<18,WHITE HISPANIC,M,14507,25,3,24,65,2017-08-09,17:00:00,,,,2017.0
421912431,2017-06-25,13:00:00,42,2017-06-25,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1011568,240625,UNKNOWN,BLACK HISPANIC,U,40.827101542,-73.901292166,"{'latitude': '40.827101542', 'longitude': '-73.901292166'}",PATROL BORO BRONX,65+,BLACK,M,10934,34,5,42,25,2017-06-25,13:15:00,,,,2017.0
656398934,2017-12-22,19:00:00,52,2017-12-26,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1018738,257799,,,,40.87421396,-73.875296193,"{'latitude': '40.87421396', 'longitude': '-73.875296193'}",PATROL BORO BRONX,45-64,BLACK,M,11605,24,5,40,34,2017-12-26,16:39:00,,,,2017.0
472592809,2017-08-26,12:24:00,46,2017-08-26,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1007326,247821,UNKNOWN,UNKNOWN,F,40.846864573,-73.916595198,"{'latitude': '40.846864573', 'longitude': '-73.916595198'}",PATROL BORO BRONX,65+,WHITE HISPANIC,M,10931,6,5,29,29,2017-08-26,12:28:00,,,,2017.0
284888222,2017-10-28,02:15:00,34,2017-10-28,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,MANHATTAN,,OTHER,N.Y. POLICE DEPT,0,,NA,1002064,251552,<18,BLACK HISPANIC,M,40.857117242,-73.935604333,"{'latitude': '40.857117242', 'longitude': '-73.935604333'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,E,13098,47,4,39,22,2017-10-28,02:32:00,,,,2017.0
145652975,2017-08-16,23:30:00,102,2017-08-17,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1029611,189190,UNKNOWN,ASIAN / PACIFIC ISLANDER,F,40.685851599,-73.836443758,"{'latitude': '40.685851599', 'longitude': '-73.836443758'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,24012,46,3,46,60,2017-08-16,23:40:00,,,,2017.0
611868431,2017-05-03,03:45:00,109,2017-05-03,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1031377,217997,25-44,ASIAN / PACIFIC ISLANDER,M,40.764910451,-73.829874402,"{'latitude': '40.764910451', 'longitude': '-73.829874402'}",PATROL BORO QUEENS NORTH,18-24,ASIAN / PACIFIC ISLANDER,F,13832,22,3,3,67,2017-05-03,03:50:00,,,,2017.0
532368866,2016-09-21,21:00:00,113,2017-09-22,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,STREET,N.Y. POLICE DEPT,0,,NA,1051659,193779,,,,40.698306846,-73.756899936,"{'latitude': '40.698306846', 'longitude': '-73.756899936'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,M,15312,41,3,6,71,2017-09-21,23:00:00,,,,2017.0
872696345,2017-02-25,14:15:00,14,2017-02-25,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,GYM/FITNESS FACILITY,N.Y. POLICE DEPT,0,,NA,988456,213931,,,,40.753874924,-73.98482044,"{'latitude': '40.753874924', 'longitude': '-73.98482044'}",PATROL BORO MAN SOUTH,25-44,WHITE,M,12080,11,4,51,8,2017-02-25,15:15:00,,,,2017.0
570800917,2017-08-17,05:25:00,45,2017-08-17,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BRONX,,HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,,NA,1029343,241300,UNKNOWN,UNKNOWN,U,40.828881362,-73.837060589,"{'latitude': '40.828881362', 'longitude': '-73.837060589'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,M,11274,43,5,12,28,2017-08-17,05:30:00,,,,2017.0
343548394,2017-05-07,07:00:00,68,2017-05-07,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,NA,982864,166750,UNKNOWN,UNKNOWN,U,40.624374819,-74.004994321,"{'latitude': '40.624374819', 'longitude': '-74.004994321'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,13511,10,2,44,41,2017-05-07,07:15:00,,,,2017.0
378972753,2017-04-28,09:10:00,77,2017-04-28,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1001207,185220,18-24,BLACK,M,40.675054839,-73.938869695,"{'latitude': '40.675054839', 'longitude': '-73.938869695'}",PATROL BORO BKLYN NORTH,<18,BLACK,F,17615,16,2,49,49,2017-04-28,09:15:00,,,,2017.0
278703890,2017-06-26,15:10:00,73,2017-06-26,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1008950,180855,18-24,BLACK,M,40.663055675,-73.910971382,"{'latitude': '40.663055675', 'longitude': '-73.910971382'}",PATROL BORO BKLYN NORTH,<18,BLACK,F,17614,55,2,17,46,2017-06-26,15:15:00,,,,2017.0
542572735,2017-09-21,00:35:00,79,2017-09-21,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,997628,191150,45-64,WHITE HISPANIC,M,40.69133747,-73.951760586,"{'latitude': '40.69133747', 'longitude': '-73.951760586'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,E,17618,69,2,38,51,2017-09-21,00:40:00,,,,2017.0
754127938,2017-07-22,15:00:00,115,2017-07-22,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1016305,212450,,,,40.749752857,-73.884310235,"{'latitude': '40.749752857', 'longitude': '-73.884310235'}",PATROL BORO QUEENS NORTH,<18,WHITE HISPANIC,M,14783,65,3,5,73,2017-07-22,15:30:00,,,,2017.0
727713758,2017-11-28,20:05:00,9,2017-11-28,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CANDY STORE,N.Y. POLICE DEPT,0,,NA,987358,204898,UNKNOWN,BLACK,M,40.729082038,-73.988787701,"{'latitude': '40.729082038', 'longitude': '-73.988787701'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,11724,70,4,50,5,2017-11-28,20:10:00,,,,2017.0
867936315,2017-06-21,03:50:00,13,2017-06-21,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,986877,211079,25-44,BLACK,M,40.746047513,-73.990520749,"{'latitude': '40.746047513', 'longitude': '-73.990520749'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,M,11722,11,4,10,7,2017-06-21,04:09:00,,,,2017.0
500916328,2017-01-25,12:00:00,20,2017-01-29,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,992082,225119,65+,UNKNOWN,F,40.784580611,-73.971719832,"{'latitude': '40.784580611', 'longitude': '-73.971719832'}",PATROL BORO MAN NORTH,45-64,WHITE,M,12421,20,4,19,12,2017-01-27,15:00:00,,,,2017.0
231325575,2017-01-07,12:50:00,10,2017-01-07,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,VARIETY STORE,N.Y. POLICE DEPT,0,,NA,984865,211162,UNKNOWN,WHITE HISPANIC,M,40.746275695,-73.997781939,"{'latitude': '40.746275695', 'longitude': '-73.997781939'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,12074,12,4,10,6,2017-01-07,13:15:00,,,,2017.0
319527709,2017-03-25,02:07:00,18,2017-03-25,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,988634,216108,,,,40.759850149,-73.984176554,"{'latitude': '40.759850149', 'longitude': '-73.984176554'}",PATROL BORO MAN SOUTH,25-44,BLACK,M,12081,11,4,51,10,2017-03-25,02:10:00,,,,2017.0
292349527,2017-05-20,00:02:00,34,2017-05-20,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,45386,1006101,253200,18-24,BLACK,M,40.861631438,-73.921005324,"{'latitude': '40.861631438', 'longitude': '-73.921005324'}",PATROL BORO MAN NORTH,18-24,BLACK,F,13092,47,4,39,22,2017-05-20,02:00:00,,,,2017.0
915385304,2017-12-03,02:00:00,14,2017-12-03,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,986506,214125,,,,40.754408117,-73.991858646,"{'latitude': '40.754408117', 'longitude': '-73.991858646'}",PATROL BORO MAN SOUTH,25-44,WHITE HISPANIC,F,12080,12,4,10,8,2017-12-03,02:10:00,,,,2017.0
986225020,2017-03-07,18:15:00,48,2017-03-07,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,1011835,248557,25-44,WHITE HISPANIC,M,40.84887174,-73.900294784,"{'latitude': '40.84887174', 'longitude': '-73.900294784'}",PATROL BORO BRONX,45-64,BLACK,F,10935,6,5,22,29,2017-03-07,18:30:00,,,,2017.0
