CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,LATITUDE,LONGITUDE,LAT_LON,PATROL_BORO,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,:@COMPUTED_REGION_EFSH_H5XI,:@COMPUTED_REGION_F5DN_YRER,:@COMPUTED_REGION_YEJI_BK3Q,:@COMPUTED_REGION_92FQ_4B7Q,:@COMPUTED_REGION_SBQJ_ENIH,CMPLNT_TO_DT,CMPLNT_TO_TM,PARKS_NM,TRANSIT_DISTRICT,STATION_NAME,Year
347097017,2015-03-04,09:20:00,42,2015-03-04,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1010158,242491,18-24,WHITE HISPANIC,M,40.832227424,-73.90637977,"{'latitude': '40.832227424', 'longitude': '-73.90637977'}",PATROL BORO BRONX,,UNKNOWN,E,10934,34,5,42,25,2015-03-04,09:37:00,,,,2015.0
173906469,2015-05-28,09:25:00,88,2015-05-28,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,,NA,989644,191952,,,,40.693547242,-73.980550122,"{'latitude': '40.693547242', 'longitude': '-73.980550122'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,16865,68,2,48,55,2015-05-28,09:25:00,,,,2015.0
681363110,2015-02-19,13:50:00,1,2015-02-19,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,NA,981134,199864,18-24,WHITE HISPANIC,F,40.715264918,-74.011241727,"{'latitude': '40.715264918', 'longitude': '-74.011241727'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,11728,56,4,32,1,2015-02-19,13:55:00,,,,2015.0
364003961,2015-05-23,20:25:00,43,2015-05-23,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,,NA,1020219,239110,18-24,WHITE HISPANIC,M,40.822912308,-73.870041304,"{'latitude': '40.822912308', 'longitude': '-73.870041304'}",PATROL BORO BRONX,,UNKNOWN,E,11611,58,5,31,26,2015-05-23,20:27:00,,,,2015.0
267163135,2015-03-02,02:30:00,114,2015-03-02,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,NA,1005509,219004,,UNKNOWN,M,40.767774451,-73.923253839,"{'latitude': '40.767774451', 'longitude': '-73.923253839'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,16859,39,3,4,72,2015-03-02,02:34:00,,,,2015.0
425473303,2015-10-15,09:25:00,25,2015-10-15,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,645,1000555,230994,25-44,BLACK,M,40.800694331,-73.941109286,"{'latitude': '40.800694331', 'longitude': '-73.941109286'}",PATROL BORO MAN NORTH,<18,BLACK,F,13093,7,4,36,16,2015-10-15,09:30:00,,,,2015.0
661849685,2015-07-24,19:00:00,101,2015-07-25,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1043404,155232,,,,40.592562983,-73.787008367,"{'latitude': '40.592562983', 'longitude': '-73.787008367'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,F,20530,51,3,47,59,2015-07-25,02:00:00,,,,2015.0
297397891,2015-10-15,00:45:00,25,2015-10-16,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,FAST FOOD,N.Y. POLICE DEPT,0,,NA,1002591,230111,,,,40.798266747,-73.933757854,"{'latitude': '40.798266747', 'longitude': '-73.933757854'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,D,13093,7,4,35,16,2015-10-16,16:52:00,,,,2015.0
304395190,2015-11-14,10:50:00,103,2015-11-14,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1040443,197748,25-44,BLACK,M,40.709279118,-73.797315657,"{'latitude': '40.709279118', 'longitude': '-73.797315657'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,24340,25,3,24,65,2015-11-14,11:10:00,,,,2015.0
116277390,2015-05-13,02:28:00,44,2015-05-13,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,36502,1007174,239543,45-64,WHITE HISPANIC,M,40.824144257,-73.917172879,"{'latitude': '40.824144257', 'longitude': '-73.917172879'}",PATROL BORO BRONX,25-44,BLACK HISPANIC,F,10929,50,5,42,27,2015-05-13,02:30:00,,,,2015.0
889736310,2015-06-08,15:00:00,100,2015-06-11,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1026503,150381,,UNKNOWN,U,40.579344653,-73.847893198,"{'latitude': '40.579344653', 'longitude': '-73.847893198'}",PATROL BORO QUEENS SOUTH,25-44,WHITE,F,20532,51,3,41,58,2015-06-09,06:30:00,,,,2015.0
876952725,2015-02-24,19:40:00,48,2015-02-24,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1012924,250164,25-44,WHITE HISPANIC,M,40.853279007,-73.896351697,"{'latitude': '40.853279007', 'longitude': '-73.896351697'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10935,35,5,22,31,2015-02-24,19:45:00,,,,2015.0
737648659,2015-06-26,07:50:00,30,2015-06-26,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,NA,1000737,241071,,BLACK,F,40.828352541,-73.940427166,"{'latitude': '40.828352541', 'longitude': '-73.940427166'}",PATROL BORO MAN NORTH,65+,BLACK,F,12428,37,4,36,19,2015-06-26,07:53:00,,,,2015.0
422482275,2015-10-20,18:00:00,10,2015-10-20,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,984352,210232,,,,40.743723098,-73.999633348,"{'latitude': '40.743723098', 'longitude': '-73.999633348'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,M,12074,12,4,10,6,2015-10-20,18:55:00,,,,2015.0
229854035,2015-12-04,15:30:00,19,2015-12-04,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,NA,997955,224759,UNKNOWN,BLACK,U,40.783585352,-73.950512966,"{'latitude': '40.783585352', 'longitude': '-73.950512966'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,D,10099,23,4,1,11,2015-12-04,16:00:00,,,,2015.0
482646412,2015-09-04,12:40:00,103,2015-09-04,104,RAPE,153,RAPE 3,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,33201,1041749,196938,,,,40.707047475,-73.792611904,"{'latitude': '40.707047475', 'longitude': '-73.792611904'}",PATROL BORO QUEENS SOUTH,<18,UNKNOWN,F,24340,41,3,6,61,2015-09-04,12:40:00,,,,2015.0
648346745,2015-12-04,11:10:00,47,2015-12-04,678,MISCELLANEOUS PENAL LAW,477,THEFT OF SERVICES- CABLE TV SE,COMPLETED,VIOLATION,BRONX,INSIDE,DRY CLEANER/LAUNDRY,N.Y. POLICE DEPT,0,,NA,1024746,259111,UNKNOWN,BLACK,M,40.877789471,-73.853563955,"{'latitude': '40.877789471', 'longitude': '-73.853563955'}",PATROL BORO BRONX,UNKNOWN,UNKNOWN,D,11607,29,5,2,30,2015-12-04,11:15:00,,,,2015.0
256973308,2015-09-21,23:29:00,23,2015-09-26,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1001171,227550,UNKNOWN,UNKNOWN,F,40.791240328,-73.938893028,"{'latitude': '40.791240328', 'longitude': '-73.938893028'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,M,12426,7,4,35,14,2015-09-21,23:45:00,,,,2015.0
749307488,2015-06-30,20:30:00,78,2015-06-30,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,986774,183272,25-44,WHITE HISPANIC,F,40.669723894,-73.99090289,"{'latitude': '40.669723894', 'longitude': '-73.99090289'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,17617,14,2,27,50,2015-06-30,20:50:00,,,,2015.0
657915912,2015-05-22,19:40:00,32,2015-05-22,350,GAMBLING,544,"GAMBLING 2,PROMOTING,UNCLASSIF",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,4552,1001752,241629,25-44,BLACK,M,40.829882139,-73.9367581,"{'latitude': '40.829882139', 'longitude': '-73.9367581'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13097,18,4,36,20,2015-05-22,20:00:00,,,,2015.0
500947280,2015-04-07,18:07:00,52,2015-04-07,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,,NA,1017440,256046,25-44,WHITE HISPANIC,M,40.869407492,-73.879998313,"{'latitude': '40.869407492', 'longitude': '-73.879998313'}",PATROL BORO BRONX,,UNKNOWN,E,11605,24,5,40,34,2015-04-07,19:40:00,,,,2015.0
136428789,2015-05-29,20:30:00,63,2015-05-29,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1003156,170626,25-44,BLACK,F,40.634993558,-73.93188426,"{'latitude': '40.634993558', 'longitude': '-73.93188426'}",PATROL BORO BKLYN SOUTH,25-44,BLACK,F,13825,5,2,26,38,2015-05-29,20:40:00,,,,2015.0
506918432,2015-05-29,20:00:00,23,2016-04-05,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,998006,226871,25-44,WHITE,M,40.789382149,-73.950324482,"{'latitude': '40.789382149', 'longitude': '-73.950324482'}",PATROL BORO MAN NORTH,45-64,WHITE,F,12426,7,4,35,14,2015-05-29,20:40:00,,,,2015.0
412205001,2015-12-01,12:15:00,5,2015-12-01,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,986091,201253,25-44,BLACK,U,40.719077749,-73.993360067,"{'latitude': '40.719077749', 'longitude': '-73.993360067'}",PATROL BORO MAN SOUTH,25-44,WHITE,F,11723,70,4,32,2,2015-12-01,13:28:00,,,,2015.0
138963026,2015-10-31,21:00:00,94,2015-11-01,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,,NA,999879,202741,,,,40.723148338,-73.943616616,"{'latitude': '40.723148338', 'longitude': '-73.943616616'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,D,18182,36,2,38,57,2015-11-01,07:00:00,,,,2015.0
248868403,2015-05-20,13:00:00,14,2015-05-21,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,987741,213442,,UNKNOWN,U,40.752533054,-73.987401394,"{'latitude': '40.752533054', 'longitude': '-73.987401394'}",PATROL BORO MAN SOUTH,25-44,WHITE,M,12080,11,4,10,8,2015-05-20,19:00:00,,,,2015.0
783310963,2015-03-30,16:20:00,40,2015-03-30,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,,NA,1004626,235172,25-44,BLACK,M,40.812153337,-73.926392532,"{'latitude': '40.812153337', 'longitude': '-73.926392532'}",PATROL BORO BRONX,,UNKNOWN,D,10929,49,5,35,23,2015-03-30,16:30:00,,,,2015.0
140493327,2015-08-02,21:05:00,25,2015-08-02,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,1002505,231502,,BLACK,M,40.802084839,-73.934064685,"{'latitude': '40.802084839', 'longitude': '-73.934064685'}",PATROL BORO MAN NORTH,25-44,BLACK,F,13093,7,4,35,16,2015-08-02,21:15:00,,,,2015.0
965923130,2015-05-11,14:55:00,120,2015-05-17,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,,NA,962886,165227,,BLACK,F,40.620168849,-74.076957556,"{'latitude': '40.620168849', 'longitude': '-74.076957556'}",PATROL BORO STATEN ISLAND,<18,BLACK HISPANIC,F,10691,4,1,13,74,2015-05-11,15:15:00,,,,2015.0
366312181,2015-11-04,14:47:00,43,2015-11-04,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,1018287,240786,25-44,BLACK,F,40.827520105,-73.877013331,"{'latitude': '40.827520105', 'longitude': '-73.877013331'}",PATROL BORO BRONX,UNKNOWN,UNKNOWN,D,11610,58,5,31,26,2015-11-04,14:55:00,,,,2015.0
723049234,2015-06-17,01:50:00,52,2015-06-17,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,TAXI (YELLOW LICENSED),N.Y. POLICE DEPT,0,,NA,1017319,258050,,,,40.874908308,-73.880425914,"{'latitude': '40.874908308', 'longitude': '-73.880425914'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,M,11605,24,5,40,34,2015-06-17,02:00:00,,,,2015.0
503542964,2015-07-23,08:57:00,41,2015-08-13,126,MISCELLANEOUS PENAL LAW,779,"PUBLIC ADMINISTRATION,UNCLASSI",COMPLETED,FELONY,BRONX,INSIDE,OTHER,DEPT OF CORRECTIONS,72,,NA,1016268,227533,18-24,BLACK HISPANIC,M,40.791151867,-73.884371919,"{'latitude': '40.791151867', 'longitude': '-73.884371919'}",PATROL BORO BRONX,,UNKNOWN,E,14781,39,5,4,72,2015-07-23,09:10:00,,,,2015.0
522951168,2015-02-15,12:30:00,109,2015-02-15,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,NA,1031345,224104,,WHITE HISPANIC,M,40.78167271,-73.829947123,"{'latitude': '40.78167271', 'longitude': '-73.829947123'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,14191,22,3,20,67,2015-02-15,12:30:00,,,,2015.0
157091950,2015-03-13,12:00:00,102,2015-03-13,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1026434,189356,18-24,BLACK HISPANIC,F,40.686322941,-73.847897972,"{'latitude': '40.686322941', 'longitude': '-73.847897972'}",PATROL BORO QUEENS SOUTH,65+,WHITE,M,24012,46,3,41,60,2015-03-13,12:15:00,,,,2015.0
506171625,2015-09-30,09:30:00,83,2015-10-01,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1003903,195693,UNKNOWN,UNKNOWN,U,40.703795237,-73.929119788,"{'latitude': '40.703795237', 'longitude': '-73.929119788'}",PATROL BORO BKLYN NORTH,25-44,WHITE,F,13828,42,2,30,53,2015-09-30,22:00:00,,,,2015.0
185894729,2015-09-18,20:00:00,60,2015-09-22,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,,NA,983567,147971,UNKNOWN,UNKNOWN,U,40.572830336,-74.002459956,"{'latitude': '40.572830336', 'longitude': '-74.002459956'}",PATROL BORO BKLYN SOUTH,25-44,WHITE HISPANIC,M,18184,21,2,45,35,2015-09-21,06:00:00,,,,2015.0
523416651,2015-09-11,10:43:00,83,2015-09-11,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1007244,194949,,,,40.701745081,-73.917072489,"{'latitude': '40.701745081', 'longitude': '-73.917072489'}",PATROL BORO BKLYN NORTH,25-44,WHITE HISPANIC,M,13828,42,2,37,53,2015-09-11,10:49:00,,,,2015.0
635899182,2015-11-30,16:05:00,94,2015-11-30,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,JEWELRY,N.Y. POLICE DEPT,0,,NA,997733,203332,25-44,WHITE HISPANIC,M,40.72477402,-73.951357567,"{'latitude': '40.72477402', 'longitude': '-73.951357567'}",PATROL BORO BKLYN NORTH,45-64,ASIAN / PACIFIC ISLANDER,F,18182,36,2,38,57,2015-11-30,16:10:00,,,,2015.0
501980264,2015-08-05,01:00:00,20,2015-08-05,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",ATTEMPTED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,988982,223466,,,,40.780045767,-73.982915201,"{'latitude': '40.780045767', 'longitude': '-73.982915201'}",PATROL BORO MAN NORTH,25-44,WHITE,M,12420,20,4,19,12,2015-08-05,15:30:00,,,,2015.0
369622423,2015-07-03,17:40:00,7,2015-07-04,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,MANHATTAN,,BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,,NA,990521,199119,,UNKNOWN,U,40.713218399,-73.977380897,"{'latitude': '40.713218399', 'longitude': '-73.977380897'}",PATROL BORO MAN SOUTH,25-44,WHITE,F,11723,70,4,50,4,2015-07-03,18:30:00,,,,2015.0
796500397,2015-08-11,10:30:00,94,2015-08-11,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1000413,199952,,,,40.715492245,-73.941696798,"{'latitude': '40.715492245', 'longitude': '-73.941696798'}",PATROL BORO BKLYN NORTH,25-44,ASIAN / PACIFIC ISLANDER,M,17613,36,2,30,57,2015-08-11,19:00:00,,,,2015.0
122608765,2015-11-06,17:00:00,71,2015-11-08,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,996236,179636,,,,40.659736127,-73.95680059,"{'latitude': '40.659736127', 'longitude': '-73.95680059'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,M,13509,17,2,11,44,2015-11-08,16:10:00,,,,2015.0
874416464,2015-03-23,11:19:00,71,2015-03-25,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,GYM/FITNESS FACILITY,N.Y. POLICE DEPT,0,,NA,1002709,180989,,,,40.663438685,-73.933466414,"{'latitude': '40.663438685', 'longitude': '-73.933466414'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,16866,17,2,17,44,2015-03-23,11:27:00,,,,2015.0
959250185,2015-06-12,20:00:00,103,2015-06-15,114,ARSON,264,"ARSON, MOTOR VEHICLE 1 2 3 & 4",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1049580,198217,,,,40.710503662,-73.76435448,"{'latitude': '40.710503662', 'longitude': '-73.76435448'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,E,24332,41,3,6,61,2015-06-12,20:30:00,,,,2015.0
368025763,2015-12-07,23:00:00,61,2015-12-09,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,NA,995463,156211,,,,40.59544044,-73.959625608,"{'latitude': '40.59544044', 'longitude': '-73.959625608'}",PATROL BORO BKLYN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,13512,32,2,15,36,2015-12-09,13:00:00,,,,2015.0
275969776,2015-03-27,13:30:00,88,2015-03-27,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,WHITMAN,527,991148,192533,25-44,WHITE HISPANIC,M,40.695140908,-73.975125947,"{'latitude': '40.695140908', 'longitude': '-73.975125947'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,17212,68,2,48,55,2015-03-27,13:40:00,,,,2015.0
571912440,2015-10-14,10:00:00,42,2015-10-14,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,BUTLER,776,1009695,243535,18-24,BLACK HISPANIC,F,40.835094247,-73.908048915,"{'latitude': '40.835094247', 'longitude': '-73.908048915'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,M,10934,50,5,42,27,2015-10-14,10:15:00,,,,2015.0
429792332,2015-12-22,13:50:00,40,2015-12-22,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. POLICE DEPT,0,,NA,1006133,235574,25-44,WHITE HISPANIC,M,40.813253111,-73.920947141,"{'latitude': '40.813253111', 'longitude': '-73.920947141'}",PATROL BORO BRONX,UNKNOWN,UNKNOWN,E,10932,49,5,35,23,2015-12-22,13:55:00,,,,2015.0
346124492,2015-09-30,19:00:00,106,2015-09-30,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1029997,188160,25-44,UNKNOWN,M,40.683022502,-73.835058958,"{'latitude': '40.683022502', 'longitude': '-73.835058958'}",PATROL BORO QUEENS SOUTH,45-64,WHITE HISPANIC,M,24013,62,3,46,64,2015-09-30,19:20:00,,,,2015.0
194252607,2015-11-13,16:40:00,70,2015-11-13,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0,,NA,993121,170010,<18,BLACK,M,40.633318501,-73.968040566,"{'latitude': '40.633318501', 'longitude': '-73.968040566'}",PATROL BORO BKLYN SOUTH,25-44,WHITE HISPANIC,F,13513,60,2,11,43,2015-11-13,16:45:00,,,,2015.0
183323876,2015-01-10,08:10:00,70,2015-01-10,678,MISCELLANEOUS PENAL LAW,201,"TRESPASS 4,CRIMINAL SUB 2",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,996998,168461,,BLACK,M,40.629062093,-73.954075247,"{'latitude': '40.629062093', 'longitude': '-73.954075247'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,F,17217,60,2,26,43,2015-01-10,08:25:00,,,,2015.0
183984913,2015-01-27,19:00:00,110,2015-02-02,104,RAPE,157,RAPE 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1020255,210816,25-44,WHITE HISPANIC,M,40.745252741,-73.87006287,"{'latitude': '40.745252741', 'longitude': '-73.87006287'}",PATROL BORO QUEENS NORTH,<18,WHITE HISPANIC,F,14784,66,3,21,68,2015-01-27,19:15:00,,,,2015.0
629132916,2015-06-15,18:01:00,6,2015-06-15,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,986679,207067,,,,40.735035624,-73.991236768,"{'latitude': '40.735035624', 'longitude': '-73.991236768'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,11724,11,4,50,7,2015-06-15,18:16:00,,,,2015.0
972672628,2015-12-30,08:00:00,77,2016-01-08,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,994027,185856,UNKNOWN,UNKNOWN,U,40.676811357,-73.964753415,"{'latitude': '40.676811357', 'longitude': '-73.964753415'}",PATROL BORO BKLYN NORTH,25-44,ASIAN / PACIFIC ISLANDER,F,13829,16,2,48,49,2015-12-30,08:16:00,,,,2015.0
